candidate_id,nsn,candidate_mpn,risk_level,risk_rank,pass_count,fail_count,marginal_count,unknown_count,qpl_listed,gov_unit_price,gov_quantity,commercial_unit_price,commercial_basis_qty,price_delta_indicative,rationale,qualification_gap_count,qualification_gap_summary,source,composite_score,weight_coverage_pct,gates_failed,country_of_origin,manufacturer,digikey_pn,governing_spec_ref,enriched,lifecycle_status,distributor_count,gov_price_fiscal_year,rank_within_nsn
5935-00-105-4641__D38999/26FF18JN,5935-00-105-4641,D38999/26FF18JN,low,1,4,0,2,4,false,,,,,,Composite 12.4 (coverage 17%). Meets 4 of 10 measurable requirements; 4 unknown; 2 marginal. 6 qualification clauses under MIL-DTL-38999 require testing to verify. 4 of 10 measurable requirements could not be verified (40% unknown); lifecycle/availability unknown (not enriched),6,dpa_sample_required|humidity_resistance|lot_traceability|qualification|thermal_shock_cycles|vibration_grms,digikey,12.3529,17,,unknown,Milnec,5958-D38999/26FF18JN-ND,MIL-DTL-38999,false,unknown,,,14
5935-00-105-4641__D38999/26GF18PD,5935-00-105-4641,D38999/26GF18PD,low,1,4,0,2,4,false,,,,,,Composite 12.4 (coverage 17%). Meets 4 of 10 measurable requirements; 4 unknown; 2 marginal. 6 qualification clauses under MIL-DTL-38999 require testing to verify. 4 of 10 measurable requirements could not be verified (40% unknown); lifecycle/availability unknown (not enriched),6,dpa_sample_required|humidity_resistance|lot_traceability|qualification|thermal_shock_cycles|vibration_grms,digikey,12.3529,17,,unknown,Milnec,5958-D38999/26GF18PD-ND,MIL-DTL-38999,false,unknown,,,15
5935-00-105-4641__D38999/26GF18PE,5935-00-105-4641,D38999/26GF18PE,low,1,4,0,2,4,false,,,,,,Composite 12.4 (coverage 17%). Meets 4 of 10 measurable requirements; 4 unknown; 2 marginal. 6 qualification clauses under MIL-DTL-38999 require testing to verify. 4 of 10 measurable requirements could not be verified (40% unknown); lifecycle/availability unknown (not enriched),6,dpa_sample_required|humidity_resistance|lot_traceability|qualification|thermal_shock_cycles|vibration_grms,digikey,12.3529,17,,unknown,Milnec,5958-D38999/26GF18PE-ND,MIL-DTL-38999,false,unknown,,,16
5935-00-105-4641__D38999/26GF18PN,5935-00-105-4641,D38999/26GF18PN,low,1,4,0,2,4,false,,,,,,Composite 12.4 (coverage 17%). Meets 4 of 10 measurable requirements; 4 unknown; 2 marginal. 6 qualification clauses under MIL-DTL-38999 require testing to verify. 4 of 10 measurable requirements could not be verified (40% unknown); lifecycle/availability unknown (not enriched),6,dpa_sample_required|humidity_resistance|lot_traceability|qualification|thermal_shock_cycles|vibration_grms,digikey,12.3529,17,,unknown,Milnec,5958-D38999/26GF18PN-ND,MIL-DTL-38999,false,unknown,,,17
5935-00-105-4641__D38999/40FD19PB,5935-00-105-4641,D38999/40FD19PB,low,1,4,0,2,4,false,,,,,,Composite 12.4 (coverage 17%). Meets 4 of 10 measurable requirements; 4 unknown; 2 marginal. 6 qualification clauses under MIL-DTL-38999 require testing to verify. 4 of 10 measurable requirements could not be verified (40% unknown); lifecycle/availability unknown (not enriched),6,dpa_sample_required|humidity_resistance|lot_traceability|qualification|thermal_shock_cycles|vibration_grms,digikey,12.3529,17,,unknown,Milnec,5958-D38999/40FD19PB-ND,MIL-DTL-38999,false,unknown,,,18
5935-00-105-4641__D38999/40FD19PC,5935-00-105-4641,D38999/40FD19PC,low,1,4,0,2,4,false,,,,,,Composite 12.4 (coverage 17%). Meets 4 of 10 measurable requirements; 4 unknown; 2 marginal. 6 qualification clauses under MIL-DTL-38999 require testing to verify. 4 of 10 measurable requirements could not be verified (40% unknown); lifecycle/availability unknown (not enriched),6,dpa_sample_required|humidity_resistance|lot_traceability|qualification|thermal_shock_cycles|vibration_grms,digikey,12.3529,17,,unknown,Milnec,5958-D38999/40FD19PC-ND,MIL-DTL-38999,false,unknown,,,19
5935-00-105-4641__D38999/40FD19PD,5935-00-105-4641,D38999/40FD19PD,low,1,4,0,2,4,false,,,,,,Composite 12.4 (coverage 17%). Meets 4 of 10 measurable requirements; 4 unknown; 2 marginal. 6 qualification clauses under MIL-DTL-38999 require testing to verify. 4 of 10 measurable requirements could not be verified (40% unknown); lifecycle/availability unknown (not enriched),6,dpa_sample_required|humidity_resistance|lot_traceability|qualification|thermal_shock_cycles|vibration_grms,digikey,12.3529,17,,unknown,Milnec,5958-D38999/40FD19PD-ND,MIL-DTL-38999,false,unknown,,,20
5935-00-105-4641__D38999/40FD35HM,5935-00-105-4641,D38999/40FD35HM,low,1,4,0,2,4,false,,,,,,Composite 12.4 (coverage 17%). Meets 4 of 10 measurable requirements; 4 unknown; 2 marginal. 6 qualification clauses under MIL-DTL-38999 require testing to verify. 4 of 10 measurable requirements could not be verified (40% unknown); lifecycle/availability unknown (not enriched),6,dpa_sample_required|humidity_resistance|lot_traceability|qualification|thermal_shock_cycles|vibration_grms,digikey,12.3529,17,,unknown,Milnec,5958-D38999/40FD35HM-ND,MIL-DTL-38999,false,unknown,,,21
5935-00-105-4641__D38999/40FD35HN,5935-00-105-4641,D38999/40FD35HN,low,1,4,0,2,4,false,,,,,,Composite 12.4 (coverage 17%). Meets 4 of 10 measurable requirements; 4 unknown; 2 marginal. 6 qualification clauses under MIL-DTL-38999 require testing to verify. 4 of 10 measurable requirements could not be verified (40% unknown); lifecycle/availability unknown (not enriched),6,dpa_sample_required|humidity_resistance|lot_traceability|qualification|thermal_shock_cycles|vibration_grms,digikey,12.3529,17,,unknown,Milnec,5958-D38999/40FD35HN-ND,MIL-DTL-38999,false,unknown,,,22
5935-00-105-4641__D38999/20GF30HD,5935-00-105-4641,D38999/20GF30HD,medium,2,4,0,1,5,false,,,1119.9,1000,,Composite 15.4 (coverage 48%). Meets 4 of 10 measurable requirements; 5 unknown; 1 marginal. 6 qualification clauses under MIL-DTL-38999 require testing to verify. 5 of 10 measurable requirements could not be verified (50% unknown); lifecycle status unknown; single-sourced (1 distributor),6,dpa_sample_required|humidity_resistance|lot_traceability|qualification|thermal_shock_cycles|vibration_grms,digikey,15.3935,48,,unknown,Milnec,5958-D38999/20GF30HD-ND,MIL-DTL-38999,true,unknown,1,,23
5935-00-105-4641__D38999/20GF30HE,5935-00-105-4641,D38999/20GF30HE,medium,2,4,0,1,5,false,,,1119.67,1000,,Composite 15.4 (coverage 48%). Meets 4 of 10 measurable requirements; 5 unknown; 1 marginal. 6 qualification clauses under MIL-DTL-38999 require testing to verify. 5 of 10 measurable requirements could not be verified (50% unknown); lifecycle status unknown; single-sourced (1 distributor),6,dpa_sample_required|humidity_resistance|lot_traceability|qualification|thermal_shock_cycles|vibration_grms,digikey,15.3935,48,,unknown,Milnec,5958-D38999/20GF30HE-ND,MIL-DTL-38999,true,unknown,1,,24
5935-00-105-4641__D38999/20GF30HN,5935-00-105-4641,D38999/20GF30HN,medium,2,4,0,1,5,false,,,1119.67,1000,,Composite 15.4 (coverage 48%). Meets 4 of 10 measurable requirements; 5 unknown; 1 marginal. 6 qualification clauses under MIL-DTL-38999 require testing to verify. 5 of 10 measurable requirements could not be verified (50% unknown); lifecycle status unknown; single-sourced (1 distributor),6,dpa_sample_required|humidity_resistance|lot_traceability|qualification|thermal_shock_cycles|vibration_grms,digikey,15.3935,48,,unknown,Milnec,5958-D38999/20GF30HN-ND,MIL-DTL-38999,true,unknown,1,,25
5935-00-105-4641__PT06A-10-6S(SR),5935-00-105-4641,PT06A-10-6S(SR),high,3,2,1,2,5,false,,,,,,Hard gate failure: contact_count. composite skipped (100). Meets 2 of 10 measurable requirements; fails contact_count; 5 unknown; 2 marginal. 6 qualification clauses under MIL-DTL-38999 require testing to verify. lifecycle/availability unknown (not enriched),6,dpa_sample_required|humidity_resistance|lot_traceability|qualification|thermal_shock_cycles|vibration_grms,external,100,0,contact_count,unknown,Amphenol Industrial,,MIL-DTL-38999,false,unknown,,,26
5935-00-105-4641__PT06E-14-5P(SR),5935-00-105-4641,PT06E-14-5P(SR),high,3,2,1,2,5,false,,,,,,Hard gate failure: contact_count. composite skipped (100). Meets 2 of 10 measurable requirements; fails contact_count; 5 unknown; 2 marginal. 6 qualification clauses under MIL-DTL-38999 require testing to verify. lifecycle/availability unknown (not enriched),6,dpa_sample_required|humidity_resistance|lot_traceability|qualification|thermal_shock_cycles|vibration_grms,external,100,0,contact_count,unknown,Amphenol Industrial,,MIL-DTL-38999,false,unknown,,,27
5935-00-105-4641__207654-1,5935-00-105-4641,207654-1,high,3,2,1,0,7,false,,,,,,Hard gate failure: contact_count. composite skipped (100). Meets 2 of 10 measurable requirements; fails contact_count; 7 unknown. 6 qualification clauses under MIL-DTL-38999 require testing to verify. lifecycle/availability unknown (not enriched),6,dpa_sample_required|humidity_resistance|lot_traceability|qualification|thermal_shock_cycles|vibration_grms,external,100,0,contact_count,unknown,TE Connectivity,,MIL-DTL-38999,false,unknown,,,28
5935-00-105-4641__200821-1,5935-00-105-4641,200821-1,high,3,1,2,0,7,false,,,,,,"Hard gate failure: operating_temp_max|contact_count. composite skipped (100). Meets 1 of 10 measurable requirements; fails contact_count, operating_temp_max; 7 unknown. 6 qualification clauses under MIL-DTL-38999 require testing to verify. lifecycle/availability unknown (not enriched)",6,dpa_sample_required|humidity_resistance|lot_traceability|qualification|thermal_shock_cycles|vibration_grms,external,100,0,operating_temp_max|contact_count,unknown,TE Connectivity,,MIL-DTL-38999,false,unknown,,,29
5935-00-105-4641__HBL5666VY,5935-00-105-4641,HBL5666VY,high,3,0,3,0,7,false,,,,,,"Hard gate failure: operating_temp_min|operating_temp_max|contact_count. composite skipped (100). Meets 0 of 10 measurable requirements; fails contact_count, operating_temp_max, operating_temp_min; 7 unknown. 6 qualification clauses under MIL-DTL-38999 require testing to verify. lifecycle/availability unknown (not enriched)",6,dpa_sample_required|humidity_resistance|lot_traceability|qualification|thermal_shock_cycles|vibration_grms,external,100,0,operating_temp_min|operating_temp_max|contact_count,unknown,Hubbell Wiring Device-Kellems,,MIL-DTL-38999,false,unknown,,,30
5935-00-105-4641__HBL5865VY,5935-00-105-4641,HBL5865VY,high,3,0,4,0,6,false,,,,,,"Hard gate failure: operating_temp_min|operating_temp_max|contact_count. composite skipped (100). Meets 0 of 10 measurable requirements; fails contact_count, contact_plating, operating_temp_max, operating_temp_min; 6 unknown. 6 qualification clauses under MIL-DTL-38999 require testing to verify. lifecycle/availability unknown (not enriched)",6,dpa_sample_required|humidity_resistance|lot_traceability|qualification|thermal_shock_cycles|vibration_grms,external,100,0,operating_temp_min|operating_temp_max|contact_count,unknown,Hubbell Wiring Device-Kellems,,MIL-DTL-38999,false,unknown,,,31
5935-00-105-4641__1811633-1,5935-00-105-4641,1811633-1,unscored,4,2,0,0,8,false,,,,,,No scoreable composite attributes (weight coverage 0%); insufficient data to score. Meets 2 of 10 measurable requirements; 8 unknown. 6 qualification clauses under MIL-DTL-38999 require testing to verify. 8 of 10 measurable requirements could not be verified (80% unknown); lifecycle/availability unknown (not enriched),6,dpa_sample_required|humidity_resistance|lot_traceability|qualification|thermal_shock_cycles|vibration_grms,external,,0,,unknown,TE Connectivity,,MIL-DTL-38999,false,unknown,,,32
5935-00-330-3329__D38999/25YG24XN,5935-00-330-3329,D38999/25YG24XN,low,1,4,0,1,5,false,,,,,,Composite 0.0 (coverage 10%). Meets 4 of 10 measurable requirements; 5 unknown; 1 marginal. 6 qualification clauses under MIL-DTL-38999 require testing to verify. 5 of 10 measurable requirements could not be verified (50% unknown); lifecycle/availability unknown (not enriched),6,dpa_sample_required|humidity_resistance|lot_traceability|qualification|thermal_shock_cycles|vibration_grms,digikey,0,10,,unknown,Milnec,5958-D38999/25YG24XN-ND,MIL-DTL-38999,false,unknown,,,1
5935-00-330-3329__D38999/25YG25CA,5935-00-330-3329,D38999/25YG25CA,low,1,4,0,1,5,false,,,,,,Composite 0.0 (coverage 10%). Meets 4 of 10 measurable requirements; 5 unknown; 1 marginal. 6 qualification clauses under MIL-DTL-38999 require testing to verify. 5 of 10 measurable requirements could not be verified (50% unknown); lifecycle/availability unknown (not enriched),6,dpa_sample_required|humidity_resistance|lot_traceability|qualification|thermal_shock_cycles|vibration_grms,digikey,0,10,,unknown,Milnec,5958-D38999/25YG25CA-ND,MIL-DTL-38999,false,unknown,,,2
5935-00-330-3329__D38999/25YG25CB,5935-00-330-3329,D38999/25YG25CB,low,1,4,0,1,5,false,,,,,,Composite 0.0 (coverage 10%). Meets 4 of 10 measurable requirements; 5 unknown; 1 marginal. 6 qualification clauses under MIL-DTL-38999 require testing to verify. 5 of 10 measurable requirements could not be verified (50% unknown); lifecycle/availability unknown (not enriched),6,dpa_sample_required|humidity_resistance|lot_traceability|qualification|thermal_shock_cycles|vibration_grms,digikey,0,10,,unknown,Milnec,5958-D38999/25YG25CB-ND,MIL-DTL-38999,false,unknown,,,3
5935-00-330-3329__D38999/25YG25CC,5935-00-330-3329,D38999/25YG25CC,low,1,4,0,1,5,false,,,,,,Composite 0.0 (coverage 10%). Meets 4 of 10 measurable requirements; 5 unknown; 1 marginal. 6 qualification clauses under MIL-DTL-38999 require testing to verify. 5 of 10 measurable requirements could not be verified (50% unknown); lifecycle/availability unknown (not enriched),6,dpa_sample_required|humidity_resistance|lot_traceability|qualification|thermal_shock_cycles|vibration_grms,digikey,0,10,,unknown,Milnec,5958-D38999/25YG25CC-ND,MIL-DTL-38999,false,unknown,,,4
5935-00-330-3329__D38999/25YG25CD,5935-00-330-3329,D38999/25YG25CD,low,1,4,0,1,5,false,,,,,,Composite 0.0 (coverage 10%). Meets 4 of 10 measurable requirements; 5 unknown; 1 marginal. 6 qualification clauses under MIL-DTL-38999 require testing to verify. 5 of 10 measurable requirements could not be verified (50% unknown); lifecycle/availability unknown (not enriched),6,dpa_sample_required|humidity_resistance|lot_traceability|qualification|thermal_shock_cycles|vibration_grms,digikey,0,10,,unknown,Milnec,5958-D38999/25YG25CD-ND,MIL-DTL-38999,false,unknown,,,5
5935-00-330-3329__D38999/25YG25CE,5935-00-330-3329,D38999/25YG25CE,low,1,4,0,1,5,false,,,,,,Composite 0.0 (coverage 10%). Meets 4 of 10 measurable requirements; 5 unknown; 1 marginal. 6 qualification clauses under MIL-DTL-38999 require testing to verify. 5 of 10 measurable requirements could not be verified (50% unknown); lifecycle/availability unknown (not enriched),6,dpa_sample_required|humidity_resistance|lot_traceability|qualification|thermal_shock_cycles|vibration_grms,digikey,0,10,,unknown,Milnec,5958-D38999/25YG25CE-ND,MIL-DTL-38999,false,unknown,,,6
5935-00-330-3329__D38999/20GG27JN,5935-00-330-3329,D38999/20GG27JN,low,1,4,1,1,4,false,,,,,,Composite 12.4 (coverage 17%). Meets 4 of 10 measurable requirements; fails shell_material; 4 unknown; 1 marginal. 6 qualification clauses under MIL-DTL-38999 require testing to verify. lifecycle/availability unknown (not enriched),6,dpa_sample_required|humidity_resistance|lot_traceability|qualification|thermal_shock_cycles|vibration_grms,digikey,12.3529,17,,unknown,Milnec,5958-D38999/20GG27JN-ND,MIL-DTL-38999,false,unknown,,,7
5935-00-330-3329__D38999/20GG27PA,5935-00-330-3329,D38999/20GG27PA,low,1,4,1,1,4,false,,,,,,Composite 12.4 (coverage 17%). Meets 4 of 10 measurable requirements; fails shell_material; 4 unknown; 1 marginal. 6 qualification clauses under MIL-DTL-38999 require testing to verify. lifecycle/availability unknown (not enriched),6,dpa_sample_required|humidity_resistance|lot_traceability|qualification|thermal_shock_cycles|vibration_grms,digikey,12.3529,17,,unknown,Milnec,5958-D38999/20GG27PA-ND,MIL-DTL-38999,false,unknown,,,8
5935-00-330-3329__D38999/20GG27PB,5935-00-330-3329,D38999/20GG27PB,low,1,4,1,1,4,false,,,,,,Composite 12.4 (coverage 17%). Meets 4 of 10 measurable requirements; fails shell_material; 4 unknown; 1 marginal. 6 qualification clauses under MIL-DTL-38999 require testing to verify. lifecycle/availability unknown (not enriched),6,dpa_sample_required|humidity_resistance|lot_traceability|qualification|thermal_shock_cycles|vibration_grms,digikey,12.3529,17,,unknown,Milnec,5958-D38999/20GG27PB-ND,MIL-DTL-38999,false,unknown,,,9
